"name","state_abbr","Year","population","violent_crime","homicide","robbery","aggravated_assault","property_crime","burglary","larceny","motor_vehicle_theft","mass_shootings"
South Dakota  ,SD,2003           ,764905,1329,10,104,859,15324,2878,11572,874,0
South Dakota  ,SD,2004           ,770621,1319,17,112,854,14885,3148,10890,847,0
South Dakota  ,SD,2005           ,774883,1387,18,145,847,13694,2505,10350,839,0
South Dakota  ,SD,2006           ,781919,2071,30,158,1418,13812,3024,9954,834,0
South Dakota  ,SD,2007           ,796214,1926,31,118,1344,13829,2647,10398,784,0
South Dakota  ,SD,2008           ,804194,2227,37,134,1494,13867,2683,10266,918,0
South Dakota  ,SD,2009           ,812383,1777,30,117,1129,14378,2621,10891,866,0
South Dakota  ,SD,2010           ,816598,2196,23,154,1634,15188,3192,11196,800,0
South Dakota  ,SD,2011           ,823593,2105,20,167,1415,15299,2927,11423,949,0
South Dakota  ,SD,2012           ,834047,2701,23,157,1921,17326,3280,12973,1073,0
South Dakota  ,SD,2013           ,845510,2733,18,156,2052,16274,3383,11955,936,0
South Dakota  ,SD,2014           ,853304,2801,23,199,2101,16036,2817,12209,1010,0
South Dakota  ,SD,2015           ,857919,3302,33,215,2554,16739,2969,12576,1194,1
South Dakota  ,SD,2016           ,861542,3636,28,274,2808,17207,3002,12705,1500,0
Tennessee     ,TN,1979           ,4380000,18135,430,7277,8917,157651,56710,84850,16091,0
Tennessee     ,TN,1980           ,4545590,20824,489,8208,10427,183632,68251,98876,16505,0
Tennessee     ,TN,1981           ,4610000,19019,448,7916,8920,179737,63811,100526,15400,0
Tennessee     ,TN,1982           ,4651000,19586,452,8173,9310,185692,59934,110316,15442,0
Tennessee     ,TN,1983           ,4685000,18836,410,8094,8650,169110,56498,97785,14827,0
Tennessee     ,TN,1984           ,4717000,21010,394,7867,10862,162462,53002,92176,17284,0
Tennessee     ,TN,1985           ,4762000,22592,429,8614,11522,175827,55563,97159,23105,0
Tennessee     ,TN,1986           ,4803000,25919,501,9978,13184,191861,63649,102103,26109,0
Tennessee     ,TN,1987           ,4855000,25900,444,9409,13914,200616,65632,107459,27525,0
Tennessee     ,TN,1988           ,4919000,26205,461,8537,15006,193647,60894,106052,26701,0
Tennessee     ,TN,1989           ,4940000,27118,417,7926,16505,195854,59621,109908,26325,0
Tennessee     ,TN,1990           ,4877185,32698,511,9325,20447,213648,61646,124127,27875,0
Tennessee     ,TN,1991           ,4953000,35955,547,10543,22566,229856,67608,131855,30393,0
Tennessee     ,TN,1992           ,5024000,37487,520,10964,23626,220534,63665,127934,28935,0
Tennessee     ,TN,1993           ,5099000,39047,521,11224,24758,228117,60299,137683,30135,0
Tennessee     ,TN,1994           ,5175000,38705,482,10735,24943,226247,59080,138173,28994,0
Tennessee     ,TN,1995           ,5256000,40549,557,11732,25783,241315,60086,147143,34086,1
Tennessee     ,TN,1996           ,5320000,41175,503,11902,26295,248729,61896,152405,34428,0
Tennessee     ,TN,1997           ,5368000,42389,511,11487,27335,253484,62899,156843,33742,0
Tennessee     ,TN,1998           ,5431000,38832,460,9667,26220,234588,58432,148057,28099,0
Tennessee     ,TN,1999           ,5483535,38111,391,8598,26707,219302,51362,142685,25255,0
Tennessee     ,TN,2000           ,5689283,40233,410,9465,28172,237985,56344,154111,27530,0
Tennessee     ,TN,2001           ,5749398,42776,423,10219,29938,252992,59705,165015,28272,0
Tennessee     ,TN,2002           ,5789796,41562,420,9413,29439,249399,61248,161610,26541,0
Tennessee     ,TN,2003           ,5845208,40409,396,9413,28471,256565,63323,166769,26473,0
Tennessee     ,TN,2004           ,5893298,41113,357,8863,29611,254991,60386,169828,24777,0
Tennessee     ,TN,2005           ,5955745,45104,431,10009,32470,256093,61508,169357,25228,0
Tennessee     ,TN,2006           ,6038803,46043,419,11143,32287,249860,63024,164183,22653,0
Tennessee     ,TN,2007           ,6156719,46482,405,11033,32843,252342,61817,168807,21718,0
Tennessee     ,TN,2008           ,6214888,44913,412,10804,31619,251089,65093,166793,19203,0
Tennessee     ,TN,2009           ,6296254,41933,468,9653,29793,237157,63832,158309,15016,0
Tennessee     ,TN,2010           ,6357436,38909,359,8361,28016,232855,64293,153729,14833,0
Tennessee     ,TN,2011           ,6399787,38895,380,8082,28338,230900,62830,153928,14142,0
Tennessee     ,TN,2012           ,6454914,41213,400,8151,30615,217925,56231,148731,12963,0
Tennessee     ,TN,2013           ,6497269,38063,335,7333,27895,207683,51334,144443,11906,0
Tennessee     ,TN,2014           ,6547779,39989,369,7268,29757,200911,46798,141464,12649,0
Tennessee     ,TN,2015           ,6595056,40816,418,7499,30098,196047,43753,139259,13035,3
Tennessee     ,TN,2016           ,6649404,42459,495,7829,31332,191199,40607,135353,15239,3
Texas         ,TX,1979           ,13385000,67988,2235,25667,34043,725109,239758,412515,72836,0
Texas         ,TX,1980           ,14169829,77978,2392,29547,39339,792480,262600,450792,79088,0
Texas         ,TX,1981           ,14755000,78560,2446,28528,40765,814163,275978,454879,83306,0
Texas         ,TX,1982           ,15280000,88178,2466,33618,45278,874799,285967,501727,87105,0
Texas         ,TX,1983           ,15724000,80546,2239,29769,42205,848312,262198,503582,82532,0
Texas         ,TX,1984           ,15989000,80737,2093,28540,42761,883391,266074,529518,87799,1
Texas         ,TX,1985           ,16370000,90030,2132,31680,47854,985265,289825,595912,99528,0
Texas         ,TX,1986           ,16682000,109925,2258,40021,59039,1125897,341747,665029,119121,0
Texas         ,TX,1987           ,16789000,105961,1959,38053,57881,1190558,355597,711594,123367,0
Texas         ,TX,1988           ,16780000,109499,2022,39301,60057,1235870,361972,739642,134256,0
Texas         ,TX,1989           ,16991000,111889,2029,37913,63996,1234977,342346,741660,150971,0
Texas         ,TX,1990           ,16986510,129343,2389,44297,73907,1200151,314512,731224,154415,0
Texas         ,TX,1991           ,17349000,145743,2652,49700,84125,1210784,312693,734261,163830,1
Texas         ,TX,1992           ,17656000,142369,2239,44588,86105,1103779,268928,689780,145071,1
Texas         ,TX,1993           ,18031000,137419,2147,40469,84881,1023612,233913,664862,124837,0
Texas         ,TX,1994           ,18378000,129838,2022,37643,81071,949387,214687,623947,110753,0
Texas         ,TX,1995           ,18724000,124303,1693,33667,80380,940033,202642,632468,104923,1
Texas         ,TX,1996           ,19128000,123270,1477,32804,80613,968732,204390,659414,104928,0
Texas         ,TX,1997           ,19439000,117126,1327,30522,77266,948231,201059,645451,101721,0
Texas         ,TX,1998           ,19760000,111566,1346,28677,73630,898496,194883,606967,96646,0
Texas         ,TX,1999           ,20044141,112306,1217,29405,74070,896261,190362,613862,92037,1
Texas         ,TX,2000           ,20851820,113653,1238,30257,74302,919658,188975,637522,93161,0
Texas         ,TX,2001           ,21370983,122155,1332,35348,77306,976654,204362,669625,102667,0
Texas         ,TX,2002           ,21736925,126018,1302,37580,78628,1004274,212602,688992,102680,0
Texas         ,TX,2003           ,22103374,122246,1422,37017,75782,1016735,219877,698644,98214,0
Texas         ,TX,2004           ,22471549,121554,1364,35817,75985,1010702,220118,696507,94077,0
Texas         ,TX,2005           ,22928508,121091,1407,35790,75383,990293,219828,677042,93423,1
Texas         ,TX,2006           ,23507783,121602,1386,37256,74531,959846,215710,648711,95425,0
Texas         ,TX,2007           ,23904380,122014,1419,38778,73357,985421,228320,663101,94000,0
Texas         ,TX,2008           ,24326974,123585,1370,37739,76421,969865,230046,654435,85384,0
Texas         ,TX,2009           ,24782302,121684,1330,38022,74021,995082,240058,678455,76569,1
Texas         ,TX,2010           ,25253466,113231,1249,32843,71517,951246,228597,654626,68023,0
Texas         ,TX,2011           ,25631778,104734,1130,28620,67498,892810,215755,613131,63924,0
Texas         ,TX,2012           ,26060796,106475,1148,30385,67227,876459,205002,606425,65032,0
Texas         ,TX,2013           ,26505637,108757,1140,31810,65351,862289,191062,605440,65787,1
Texas         ,TX,2014           ,26979078,109711,1192,31021,65862,813515,168085,577018,68412,1
Texas         ,TX,2015           ,27429639,113193,1317,31924,67629,779234,153067,558653,67514,4
Texas         ,TX,2016           ,27904862,121064,1478,33298,72842,769892,148796,552106,68990,5
Utah          ,UT,1979           ,1367000,4158,66,1062,2649,70918,16115,50216,4587,0
Utah          ,UT,1980           ,1458729,4425,55,1170,2796,81357,19283,57354,4720,0
Utah          ,UT,1981           ,1516000,4527,50,1286,2760,82643,19326,58855,4462,0
Utah          ,UT,1982           ,1554000,4440,53,1344,2674,78451,17202,57341,3908,0
Utah          ,UT,1983           ,1619000,4144,56,1041,2644,78715,16446,58453,3816,0
Utah          ,UT,1984           ,1652000,4035,47,958,2694,74703,14176,56782,3745,0
Utah          ,UT,1985           ,1645000,4398,50,908,3059,83072,15511,63668,3893,0
Utah          ,UT,1986           ,1665000,4441,53,976,2991,86774,15233,67825,3716,0
Utah          ,UT,1987           ,1680000,3861,55,887,2554,90532,15975,71038,3519,0
Utah          ,UT,1988           ,1691000,4110,47,915,2749,90223,14898,71677,3648,0
Utah          ,UT,1989           ,1707000,4417,45,898,2985,92577,15311,73210,4056,0
Utah          ,UT,1990           ,1722850,4892,52,980,3209,92620,15172,73352,4096,0
Utah          ,UT,1991           ,1770000,5077,52,976,3241,94178,14872,75041,4265,0
Utah          ,UT,1992           ,1813000,5267,54,1014,3376,97322,16045,76964,4313,0
Utah          ,UT,1993           ,1860000,5599,58,1090,3622,91816,14708,72603,4505,1
Utah          ,UT,1994           ,1908000,5810,56,1213,3735,95332,15089,74554,5689,0
Utah          ,UT,1995           ,1951000,6415,76,1309,4196,112417,15623,89202,7592,0
Utah          ,UT,1996           ,2000000,6638,63,1377,4362,113079,16965,87542,8572,0
Utah          ,UT,1997           ,2059000,6878,50,1408,4443,116569,18335,89090,9144,0
Utah          ,UT,1998           ,2100000,6599,65,1385,4274,109025,17070,84255,7700,0
Utah          ,UT,1999           ,2129836,5869,44,1158,3861,100130,14592,78156,7382,0
Utah          ,UT,2000           ,2233169,5711,43,1242,3563,94247,14348,73438,6461,0
Utah          ,UT,2001           ,2278712,5314,67,1197,3154,90993,13804,70676,6513,0
Utah          ,UT,2002           ,2318789,5488,47,1140,3358,97641,15124,74795,7722,0
Utah          ,UT,2003           ,2352119,5889,60,1258,3652,100084,16961,75321,7802,0
Utah          ,UT,2004           ,2420708,5647,46,1236,3398,97762,15225,74889,7648,0
Utah          ,UT,2005           ,2490334,5612,56,1095,3541,95546,14971,72082,8493,0
Utah          ,UT,2006           ,2550063,5771,51,1242,3587,89572,14721,66480,8371,0
Utah          ,UT,2007           ,2645330,6347,59,1425,3928,93082,15594,68573,8915,1
Utah          ,UT,2008           ,2736424,6165,41,1421,3788,92373,14766,70299,7308,0
Utah          ,UT,2009           ,2784572,5998,39,1304,3714,91751,15258,69556,6937,0
Utah          ,UT,2010           ,2775479,5925,53,1269,3620,88316,15095,67242,5979,0
Utah          ,UT,2011           ,2814347,5547,50,1079,3517,84084,13170,64727,6187,0
Utah          ,UT,2012           ,2854871,5939,52,1105,3807,86284,13095,67157,6032,0
Utah          ,UT,2013           ,2902787,6644,51,1247,3824,88334,13727,67115,7492,0
Utah          ,UT,2014           ,2944498,6464,66,1313,3538,85473,11656,66487,7330,0
Utah          ,UT,2015           ,2990632,7138,57,1329,4048,89797,12606,68464,8727,0
Utah          ,UT,2016           ,3044321,7406,74,1528,4244,90561,12938,68261,9362,0
Virginia      ,VA,1979           ,5197000,15642,447,5799,7989,211014,56265,141923,12826,0
Virginia      ,VA,1980           ,5323412,16355,459,6392,8046,229587,64020,153437,12130,0
Virginia      ,VA,1981           ,5426000,17456,464,7229,8285,235984,63350,161678,10956,0
Virginia      ,VA,1982           ,5491000,16970,405,6708,8491,216713,53457,153148,10108,0
Virginia      ,VA,1983           ,5550000,16236,387,6132,8347,203632,51055,142714,9863,0
Virginia      ,VA,1984           ,5636000,16660,434,5765,8958,196581,47436,138808,10337,0
Virginia      ,VA,1985           ,5706000,16813,405,5720,9137,198821,44797,142800,11224,0
Virginia      ,VA,1986           ,5787000,17708,411,6118,9646,205658,47021,145935,12702,0
Virginia      ,VA,1987           ,5904000,17414,437,6244,9196,216354,47642,153690,15022,0
Virginia      ,VA,1988           ,5996000,17940,468,6748,9102,232496,49069,165343,18084,0
Virginia      ,VA,1989           ,6098000,19057,480,6494,10445,237757,46156,172645,18956,0
Virginia      ,VA,1990           ,6187358,21694,545,7626,11608,253063,45236,187564,20263,0
Virginia      ,VA,1991           ,6286000,23459,583,8651,12346,266160,49224,195652,21284,0
Virginia      ,VA,1992           ,6377000,23907,564,8787,12548,250211,45217,185506,19488,0
Virginia      ,VA,1993           ,6491000,24160,539,9216,12322,242975,43338,181104,18533,0
Virginia      ,VA,1994           ,6552000,23437,571,8704,12294,241763,41855,181619,18289,0
Virginia      ,VA,1995           ,6618000,23921,503,8718,12901,240084,39388,181333,19363,0
Virginia      ,VA,1996           ,6675000,22782,500,8181,12318,242100,39255,184237,18608,0
Virginia      ,VA,1997           ,6734000,23249,488,8384,12558,237773,38475,180406,18892,0
Virginia      ,VA,1998           ,6791000,22115,422,7171,12712,226461,38094,170012,18355,0
Virginia      ,VA,1999           ,6872912,21626,392,6947,12567,210260,32411,159896,17953,0
Virginia      ,VA,2000           ,7078515,19943,401,6295,11631,194405,30434,146158,17813,0
Virginia      ,VA,2001           ,7196750,20939,364,6860,11945,207506,31604,157060,18842,0
Virginia      ,VA,2002           ,7287829,21256,388,6961,12068,207783,31757,157548,18478,1
Virginia      ,VA,2003           ,7365284,20490,416,6713,11554,200449,29105,153367,17977,0
Virginia      ,VA,2004           ,7481332,20608,390,6899,11503,200368,28759,154154,17455,0
Virginia      ,VA,2005           ,7564327,21434,458,7495,11718,200404,29829,154584,15991,0
Virginia      ,VA,2006           ,7642884,21683,403,7779,11672,190257,32166,143292,14799,0
Virginia      ,VA,2007           ,7712091,21035,415,7696,11131,191763,32028,145634,14101,1
Virginia      ,VA,2008           ,7769089,20031,370,7470,10397,196726,32188,151191,13347,0
Virginia      ,VA,2009           ,7882590,18195,370,6342,9911,194020,31956,150374,11690,0
Virginia      ,VA,2010           ,8023953,17184,376,5678,9550,187403,30804,145990,10609,0
Virginia      ,VA,2011           ,8104384,16014,304,5425,8694,182902,30656,142476,9770,0
Virginia      ,VA,2012           ,8186628,15676,322,4718,9131,178434,29651,139654,9129,0
Virginia      ,VA,2013           ,8270345,16355,320,4574,9111,171558,26717,136215,8626,0
Virginia      ,VA,2014           ,8328098,16522,350,4294,9462,161934,23210,131001,7723,0
Virginia      ,VA,2015           ,8367587,16705,390,4459,9357,157803,21542,128064,8197,1
Virginia      ,VA,2016           ,8414380,18495,482,4826,10357,157292,20159,127285,9848,7
Vermont       ,VT,1979           ,493000,908,7,141,647,25217,7779,15776,1662,0
Vermont       ,VT,1980           ,511299,914,11,199,555,24592,7806,15278,1508,0
Vermont       ,VT,1981           ,515000,659,22,142,325,25404,8033,15860,1511,0
Vermont       ,VT,1982           ,516000,655,12,119,344,23555,6080,16160,1315,0
Vermont       ,VT,1983           ,525000,696,19,146,317,21001,5724,14296,981,0
Vermont       ,VT,1984           ,530000,769,12,122,530,20261,5387,14054,820,0
Vermont       ,VT,1985           ,535000,790,18,112,557,20011,5210,13924,877,0
Vermont       ,VT,1986           ,541000,807,11,120,558,20708,5135,14593,980,0
Vermont       ,VT,1987           ,548000,748,15,92,518,22658,6085,15485,1088,0
Vermont       ,VT,1988           ,556000,791,11,89,563,22786,6098,15591,1097,0
Vermont       ,VT,1989           ,567000,753,11,102,509,22429,5835,15466,1128,0
Vermont       ,VT,1990           ,562758,716,13,66,491,23713,6119,16424,1170,0
Vermont       ,VT,1991           ,567000,662,12,67,410,21764,5784,15161,819,0
Vermont       ,VT,1992           ,570000,624,12,51,419,18813,4706,13507,600,0
Vermont       ,VT,1993           ,576000,658,21,52,356,22223,5036,16423,764,0
Vermont       ,VT,1994           ,580000,562,6,71,325,18290,4274,13154,862,0
Vermont       ,VT,1995           ,585000,692,13,64,450,19395,4451,14150,794,0
Vermont       ,VT,1996           ,589000,714,11,91,453,16973,3964,12124,885,0
Vermont       ,VT,1997           ,589000,705,9,79,461,15953,3611,11542,800,0
Vermont       ,VT,1998           ,591000,628,13,56,396,17924,3966,13084,874,0
Vermont       ,VT,1999           ,593740,676,17,65,458,16059,3537,11610,912,0
Vermont       ,VT,2000           ,608827,691,9,117,425,17494,3501,13184,809,0
Vermont       ,VT,2001           ,612978,644,7,107,423,16334,3150,12426,758,0
Vermont       ,VT,2002           ,616408,658,13,77,442,14942,3489,10684,769,0
Vermont       ,VT,2003           ,619343,707,15,62,504,13803,3017,10132,654,0
Vermont       ,VT,2004           ,621233,713,16,78,459,14559,3435,10537,587,0
Vermont       ,VT,2005           ,622387,782,8,76,545,14749,3185,10894,670,0
Vermont       ,VT,2006           ,623908,905,14,114,604,14920,3443,10857,620,1
Vermont       ,VT,2007           ,621254,802,13,79,582,14702,3200,10853,649,0
Vermont       ,VT,2008           ,621270,854,17,93,611,15903,3515,11802,586,0
Vermont       ,VT,2009           ,621760,837,8,111,586,15010,3471,11090,449,0
Vermont       ,VT,2010           ,625909,820,7,76,596,14160,3348,10373,439,0
Vermont       ,VT,2011           ,626592,925,11,99,669,15086,3838,10720,528,0
Vermont       ,VT,2012           ,625953,891,8,114,638,15653,4179,11014,460,0
Vermont       ,VT,2013           ,626855,775,10,75,554,13882,3352,10193,337,0
Vermont       ,VT,2014           ,626767,643,10,72,444,9721,2092,7375,254,0
Vermont       ,VT,2015           ,626088,747,10,105,482,9064,2034,6834,196,0
Vermont       ,VT,2016           ,623354,851,14,78,589,9705,1884,7637,184,0
Washington    ,WA,1979           ,3926000,17064,187,4739,10317,239285,70024,152204,17057,0
Washington    ,WA,1980           ,4113331,19098,225,5558,11146,265338,76598,172468,16272,0
Washington    ,WA,1981           ,4212000,18839,213,5475,11036,265135,79696,171994,13445,0
Washington    ,WA,1982           ,4245000,17251,185,5003,10116,249429,71322,166188,11919,0
Washington    ,WA,1983           ,4300000,15986,212,4533,9318,245357,70526,163953,10878,1
Washington    ,WA,1984           ,4349000,17676,202,5247,10051,247687,74021,162905,10761,0
Washington    ,WA,1985           ,4409000,18757,231,5821,10285,269099,79859,176501,12739,0
Washington    ,WA,1986           ,4463000,19505,223,6031,10869,287535,83078,190420,14037,0
Washington    ,WA,1987           ,4538000,19945,256,6417,10902,298491,86428,194131,17932,0
Washington    ,WA,1988           ,4619000,21543,264,6738,11930,307008,85711,201301,19996,0
Washington    ,WA,1989           ,4761000,22460,209,6672,12641,291472,73563,196122,21787,0
Washington    ,WA,1990           ,4866692,24410,238,6326,14731,278440,61460,195221,21759,0
Washington    ,WA,1991           ,5018000,26224,211,7303,15181,290115,61996,205814,22305,0
Washington    ,WA,1992           ,5136000,27454,258,7178,16321,289581,57612,207755,24214,0
Washington    ,WA,1993           ,5255000,27040,271,7204,16181,285753,56083,205701,23969,0
Washington    ,WA,1994           ,5343000,27317,294,7464,16329,294734,55793,212198,26743,1
Washington    ,WA,1995           ,5431000,26300,275,7209,15602,314213,59265,224861,30087,0
Washington    ,WA,1996           ,5533000,23857,255,6587,14187,303111,58512,215706,28893,1
Washington    ,WA,1997           ,5610000,24724,244,6734,14864,307742,62064,213823,31855,0
Washington    ,WA,1998           ,5689000,24380,224,6577,14839,309419,60446,213773,35200,0
Washington    ,WA,1999           ,5756361,21716,171,5808,13026,280793,54652,192334,33807,0
Washington    ,WA,2000           ,5894121,21788,196,5812,13043,279144,53476,190650,35018,0
Washington    ,WA,2001           ,5993390,21258,179,5934,12545,287234,53024,195133,39077,0
Washington    ,WA,2002           ,6067060,20964,184,5797,12249,288967,54948,193526,40493,0
Washington    ,WA,2003           ,6131298,21272,182,5718,12509,291542,58271,192653,40618,0
Washington    ,WA,2004           ,6207046,21330,190,5866,12417,300837,60632,196972,43233,0
Washington    ,WA,2005           ,6291899,21745,205,5788,12941,307661,60343,198031,49287,0
Washington    ,WA,2006           ,6395798,22303,197,6424,12934,288456,58843,183179,46434,1
Washington    ,WA,2007           ,6468424,21768,174,6079,12862,261776,52874,170782,38120,1
Washington    ,WA,2008           ,6549224,21888,193,6419,12623,249283,53136,167013,29134,0
Washington    ,WA,2009           ,6664195,22412,190,6711,12928,245215,53047,168421,23747,1
Washington    ,WA,2010           ,6742950,21138,154,5929,12476,249426,55192,168490,25744,0
Washington    ,WA,2011           ,6823267,20152,163,5627,12042,244209,56561,162828,24820,0
Washington    ,WA,2012           ,6895318,20553,217,5801,12285,254377,61376,166338,26663,1
Washington    ,WA,2013           ,6973742,20223,167,5829,11623,259139,58487,172227,28425,1
Washington    ,WA,2014           ,7063166,20185,178,5641,11586,261257,55381,175317,30559,2
Washington    ,WA,2015           ,7160290,20505,218,5450,12059,249474,51114,171393,26967,0
Washington    ,WA,2016           ,7280934,22101,195,5649,13124,254994,49249,173423,32322,2
Wisconsin     ,WI,1979           ,4720000,7839,160,2857,4064,199273,44806,141880,12587,0
Wisconsin     ,WI,1980           ,4680917,8546,136,3310,4403,216073,50524,154070,11479,0
Wisconsin     ,WI,1981           ,4739000,8904,161,3249,4749,216997,50813,155892,10292,0
Wisconsin     ,WI,1982           ,4765000,9077,148,3393,4856,202447,46564,147177,8706,0
Wisconsin     ,WI,1983           ,4751000,9070,131,3415,4663,193118,41980,141434,9704,0
Wisconsin     ,WI,1984           ,4766000,9367,117,3167,5293,189484,39755,138526,11203,0
Wisconsin     ,WI,1985           ,4775000,9880,135,3351,5519,181918,37987,133349,10582,0
Wisconsin     ,WI,1986           ,4785000,12339,149,3483,7746,183692,37464,134083,12145,0
Wisconsin     ,WI,1987           ,4807000,12014,168,3192,7700,188411,40502,136058,11851,0
Wisconsin     ,WI,1988           ,4858000,10414,144,3258,6047,182545,35423,134046,13076,0
Wisconsin     ,WI,1989           ,4867000,10834,176,3659,6006,191869,35683,140040,16146,0
Wisconsin     ,WI,1990           ,4891769,12948,225,5514,6196,202052,36755,144924,20373,0
Wisconsin     ,WI,1991           ,4955000,13723,239,5895,6330,207560,37241,148695,21624,0
Wisconsin     ,WI,1992           ,5007000,13806,218,5997,6276,202448,34645,146198,21605,0
Wisconsin     ,WI,1993           ,5038000,13321,222,5714,6116,190923,33400,139148,18375,0
Wisconsin     ,WI,1994           ,5082000,13748,227,5739,6590,186704,32824,135559,18321,0
Wisconsin     ,WI,1995           ,5123000,14399,219,5384,7602,184665,31416,134623,18626,0
Wisconsin     ,WI,1996           ,5160000,13039,204,4982,6767,184143,30356,135941,17846,0
Wisconsin     ,WI,1997           ,5170000,13988,205,5214,7521,176145,29503,131002,15640,1
Wisconsin     ,WI,1998           ,5224000,13009,190,4474,7308,172084,29740,128134,14210,0
Wisconsin     ,WI,1999           ,5250446,12908,179,4449,7225,160154,25633,120702,13819,0
Wisconsin     ,WI,2000           ,5363675,12700,169,4537,6829,159424,25183,119605,14636,0
Wisconsin     ,WI,2001           ,5405947,12486,192,4444,6708,166924,26927,125275,14722,0
Wisconsin     ,WI,2002           ,5439692,12238,154,4713,6134,164749,27926,123365,13458,0
Wisconsin     ,WI,2003           ,5474290,12104,183,4397,6322,157684,26546,118775,12363,0
Wisconsin     ,WI,2004           ,5503533,11548,154,4067,6191,146710,23854,111482,11374,1
Wisconsin     ,WI,2005           ,5527644,13367,206,4555,7471,147556,24448,110531,12577,1
Wisconsin     ,WI,2006           ,5556506,15899,165,5564,8937,156748,27038,115682,14028,0
Wisconsin     ,WI,2007           ,5601640,16330,185,5480,9438,159305,27890,117957,13458,1
Wisconsin     ,WI,2008           ,5627967,15507,146,5163,9070,155456,27459,116456,11541,0
Wisconsin     ,WI,2009           ,5654774,14650,146,4904,8482,147692,26813,111947,8932,0
Wisconsin     ,WI,2010           ,5691659,14167,155,4516,8305,142781,26636,107993,8152,0
Wisconsin     ,WI,2011           ,5709843,14268,138,4600,8340,139912,27167,104472,8273,0
Wisconsin     ,WI,2012           ,5724554,16254,169,4692,10165,140780,27931,104619,8230,2
Wisconsin     ,WI,2013           ,5742953,16118,163,4834,9285,125694,24358,93946,7390,0
Wisconsin     ,WI,2014           ,5759432,16763,159,5101,9826,120535,21375,89255,9905,0
Wisconsin     ,WI,2015           ,5767891,17549,240,5234,10270,114171,19602,83572,10997,2
Wisconsin     ,WI,2016           ,5772917,17716,232,4707,10772,111911,19498,82455,9958,0
West Virginia ,WV,1979           ,1878000,3156,128,825,1912,40513,11959,24755,3799,0
West Virginia ,WV,1980           ,1930787,3547,138,936,2167,45719,14258,27606,3855,0
West Virginia ,WV,1981           ,1951000,3410,118,979,2024,47681,15122,28884,3675,0
West Virginia ,WV,1982           ,1948000,3405,102,970,2031,45514,13985,27962,3567,0
West Virginia ,WV,1983           ,1965000,3375,96,869,2147,44158,13455,27134,3569,0
West Virginia ,WV,1984           ,1952000,3283,86,744,2148,42313,12649,26296,3368,0
West Virginia ,WV,1985           ,1936000,3214,73,728,2054,40401,11972,25191,3238,0
West Virginia ,WV,1986           ,1919000,3156,114,787,1893,41301,11999,26055,3247,0
West Virginia ,WV,1987           ,1897000,2605,92,591,1493,38953,11450,24436,3067,0
West Virginia ,WV,1988           ,1884000,2476,93,644,1386,39703,11510,25147,3046,0
West Virginia ,WV,1989           ,1857000,2724,121,793,1463,41154,11635,26608,2911,0
West Virginia ,WV,1990           ,1793477,3036,102,680,1831,41855,11785,27310,2760,0
West Virginia ,WV,1991           ,1801000,3440,111,779,2135,44528,12009,29369,3150,0
West Virginia ,WV,1992           ,1812000,3833,115,788,2537,43455,11287,29200,2968,0
West Virginia ,WV,1993           ,1820000,3793,126,782,2520,42300,10904,28456,2940,0
West Virginia ,WV,1994           ,1822000,3931,99,772,2690,42136,10673,28189,3274,0
West Virginia ,WV,1995           ,1828000,3842,89,781,2584,41093,10329,27724,3040,0
West Virginia ,WV,1996           ,1826000,3836,69,737,2672,41510,9979,28300,3231,0
West Virginia ,WV,1997           ,1816000,3971,75,782,2759,40868,10647,26934,3287,0
West Virginia ,WV,1998           ,1811000,4503,78,676,3410,41627,11110,27127,3390,0
West Virginia ,WV,1999           ,1806928,6336,79,661,5259,42825,10303,28760,3762,0
West Virginia ,WV,2000           ,1808344,5723,46,749,4597,41344,9890,28139,3315,0
West Virginia ,WV,2001           ,1800975,5035,40,707,3968,41085,9601,28268,3216,0
West Virginia ,WV,2002           ,1804884,4221,57,657,3179,41099,9677,27524,3898,0
West Virginia ,WV,2003           ,1811440,4627,73,701,3542,42370,10498,28409,3463,0
West Virginia ,WV,2004           ,1812548,5110,68,774,3922,46326,10994,31566,3766,0
West Virginia ,WV,2005           ,1814083,4968,82,816,3735,47757,11334,32603,3820,0
West Virginia ,WV,2006           ,1818470,5113,80,853,3776,47941,11579,32305,4057,0
West Virginia ,WV,2007           ,1812035,5016,65,847,3716,45620,10822,31321,3477,0
West Virginia ,WV,2008           ,1814468,5006,67,896,3654,45971,10840,31967,3164,0
West Virginia ,WV,2009           ,1819777,5554,84,914,4086,46215,12005,31453,2757,0
West Virginia ,WV,2010           ,1854368,5586,58,776,4390,41301,10778,28104,2419,0
West Virginia ,WV,2011           ,1854908,5497,87,802,4236,39009,10245,26656,2108,0
West Virginia ,WV,2012           ,1856680,5943,70,835,4623,44500,11466,30800,2234,0
West Virginia ,WV,2013           ,1853595,5657,62,653,4242,39929,9908,28055,1966,0
West Virginia ,WV,2014           ,1848751,5850,84,655,4517,38282,9368,26954,1960,1
West Virginia ,WV,2015           ,1841053,6397,85,783,4819,38694,9467,26984,2243,0
West Virginia ,WV,2016           ,1828637,6633,85,720,5144,37282,9127,25657,2498,0
Wyoming       ,WY,1979           ,450000,1579,41,190,1224,20129,3887,14607,1635,0
Wyoming       ,WY,1980           ,468954,1841,29,208,1470,21543,4238,15686,1619,0
Wyoming       ,WY,1981           ,492000,2116,27,206,1709,23133,4728,16972,1433,0
